Transaction Date,Post Date,Description,Category,Type,Amount,Memo
12/01/2022,12/02/2022,Amazon.com,Shopping,Return,32.68,
11/30/2022,12/01/2022,AMZN Mktp US*N053F59Q3,Shopping,Sale,-34.65,
12/01/2022,12/01/2022,AMZN Mktp US*NN0UB16D3,Shopping,Sale,-58.16,
11/30/2022,12/01/2022,AMZN Mktp US*VE6QH6OK3,Shopping,Sale,-215.46,
11/30/2022,11/30/2022,SP ELLAOLA,Shopping,Sale,-35.00,
11/29/2022,11/30/2022,Amazon.com*5M61Y35S3,Shopping,Sale,-61.46,
11/28/2022,11/29/2022,AMZN Mktp US*9X6SR92I3,Shopping,Sale,-63.52,
11/28/2022,11/29/2022,Amazon.com*8E6JN69H3,Shopping,Sale,-20.66,
11/28/2022,11/29/2022,Amazon.com*3V3RK3WE3,Shopping,Sale,-70.98,
11/28/2022,11/29/2022,Amazon.com*0I8S371G3,Shopping,Sale,-35.13,
11/28/2022,11/29/2022,AMZN Mktp US*F44OC24H3,Shopping,Sale,-24.13,
11/28/2022,11/29/2022,Amazon.com*HW4VS2742,Shopping,Sale,-32.23,
11/28/2022,11/29/2022,AMZN Mktp US*PZ36V8D73,Shopping,Sale,-17.44,
11/27/2022,11/28/2022,SP SPANX,Shopping,Sale,-84.48,
11/27/2022,11/28/2022,MICHAELS STORES 4809,Shopping,Sale,-54.36,
11/27/2022,11/28/2022,AMZN Mktp US*JG0IK4LQ3,Shopping,Sale,-215.49,
11/27/2022,11/28/2022,AMZN Mktp US*M700T5GW3,Shopping,Sale,-71.47,
11/26/2022,11/27/2022,AMZN Mktp US*HW6XM12Y1,Shopping,Sale,-80.76,
11/25/2022,11/27/2022,HOORAY STUDIOS  INC.,Shopping,Sale,-50.62,
11/26/2022,11/27/2022,Amazon.com*HW5YK1GV2,Shopping,Sale,-11.84,
11/25/2022,11/27/2022,Amazon.com*HW1MO97E0,Shopping,Sale,-32.68,
11/27/2022,11/27/2022,AMZN Mktp US*HW5KR7Y90,Shopping,Sale,-53.86,
11/26/2022,11/27/2022,AMZN Mktp US*HW23U2920,Shopping,Sale,-8.61,
11/26/2022,11/27/2022,Amazon.com*HW8AE5281,Shopping,Sale,-4.31,
11/22/2022,11/23/2022,AMZN Mktp US*HW3HR2EN0,Shopping,Sale,-44.17,
11/22/2022,11/23/2022,AMZN Mktp US*HW5IN04B1,Shopping,Sale,-46.23,
11/22/2022,11/22/2022,Amazon.com*HI5F12QR2,Shopping,Sale,-49.14,
11/20/2022,11/22/2022,THE GROWING PLACE - MAIN,Home,Sale,-192.60,
11/21/2022,11/22/2022,Amazon.com*HW9O07LG0,Shopping,Sale,-11.37,
11/20/2022,11/21/2022,Amazon.com*HW76A6OD0,Shopping,Sale,-12.09,
11/20/2022,11/21/2022,AMZN Mktp US*HW14V4CB0,Shopping,Sale,-24.10,
11/20/2022,11/21/2022,WALGREENS #3405,Health & Wellness,Sale,-23.99,
11/20/2022,11/21/2022,AMZN Mktp US*HI1V857T1,Shopping,Sale,-32.22,
11/19/2022,11/20/2022,AMZN Mktp US*HI4QW58D1,Shopping,Sale,-23.28,
11/19/2022,11/20/2022,Amazon.com*HI2XQ8KX0,Shopping,Sale,-29.07,
11/17/2022,11/18/2022,Amazon.com*HB4HO99K2,Shopping,Sale,-28.34,
11/15/2022,11/15/2022,AMZN Mktp US*HI60G0480,Shopping,Sale,-107.74,
11/14/2022,11/15/2022,COURSRA2LZZ5BFG2XPI21,Education,Sale,-49.00,
11/14/2022,11/15/2022,SP COLOR WOW,Personal,Sale,-32.88,
11/14/2022,11/15/2022,AMZN Mktp US*HB15R27Q1,Shopping,Sale,-34.47,
11/14/2022,11/15/2022,AMZN Mktp US*HB0LX47S1,Shopping,Sale,-26.93,
11/13/2022,11/14/2022,AMZN Mktp US*HB0535ZG2,Shopping,Sale,-30.16,
11/11/2022,11/13/2022,Amazon.com*HB1KS0XJ1,Shopping,Sale,-44.39,
11/12/2022,11/13/2022,Amazon.com*HB0Q32K40,Shopping,Sale,-66.40,
11/09/2022,11/09/2022,AMZ*Hulu LLC,Bills & Utilities,Sale,-7.99,
11/07/2022,11/08/2022,Amazon.com*HB7K65CY0,Shopping,Sale,-18.29,
11/04/2022,11/06/2022,Amazon.com*H29B64HW0,Shopping,Sale,-10.66,
11/04/2022,11/06/2022,AMZN Mktp US,Shopping,Return,0.51,
11/02/2022,11/02/2022,Payment Thank You - Web,,Payment,17345.28,
10/29/2022,10/30/2022,Amazon.com*H00762XA1,Shopping,Sale,-12.95,
10/29/2022,10/30/2022,Prime Video *H88YI9772,Shopping,Sale,-5.99,
10/26/2022,10/27/2022,Amazon Tips*H08N82020,Shopping,Sale,-10.00,
10/25/2022,10/26/2022,Amazon.com*H89GE6IK1,Groceries,Sale,-177.34,
10/24/2022,10/24/2022,Payment Thank You - Web,,Payment,200.00,
10/21/2022,10/23/2022,AMZN Mktp US*H87BA3B10,Shopping,Sale,-21.54,
10/21/2022,10/23/2022,Amazon.com*HT4TH9KJ2,Shopping,Sale,-15.11,
10/21/2022,10/23/2022,AMZN Mktp US*H89I79PF1,Shopping,Sale,-50.63,
10/18/2022,10/19/2022,AMZN Mktp US*HT8IP7WA1,Shopping,Sale,-43.31,
10/18/2022,10/19/2022,Amazon.com*HT2YJ2PQ2,Shopping,Sale,-62.53,
10/19/2022,10/19/2022,Amazon.com*HT9RV7X32,Shopping,Sale,-12.53,
10/18/2022,10/18/2022,Payment Thank You - Web,,Payment,300.00,
10/17/2022,10/18/2022,Amazon.com*HT0NB47G1,Shopping,Sale,-30.16,
10/17/2022,10/18/2022,AMZN Mktp US*H81362CF0,Shopping,Sale,-12.92,
10/17/2022,10/18/2022,AMZN Mktp US*HT7ND5TS2,Shopping,Sale,-11.84,
10/18/2022,10/18/2022,AMZN Mktp US*H89KS5OY0,Shopping,Sale,-12.92,
10/14/2022,10/16/2022,Amazon.com*1K5CT8K82,Shopping,Sale,-55.87,
10/14/2022,10/16/2022,COURSRA2LZZ5BFG2XPI21,Education,Sale,-49.00,
10/12/2022,10/13/2022,Amazon Tips*HT8L54CI1,Shopping,Sale,-10.00,
10/11/2022,10/12/2022,Amazon.com*1K1MI27T1,Groceries,Sale,-213.93,
10/09/2022,10/10/2022,AMZ*Hulu LLC,Bills & Utilities,Sale,-6.99,
10/08/2022,10/09/2022,Amazon.com,Shopping,Return,19.22,
10/07/2022,10/09/2022,Amazon.com*1K5R72TG1,Shopping,Sale,-16.53,
10/07/2022,10/07/2022,AMZN Mktp US*1K5CM5Z61,Shopping,Sale,-7.53,
10/06/2022,10/06/2022,LYFT   *1 RIDE 10-04,Travel,Sale,-66.91,
10/03/2022,10/04/2022,Payment Thank You - Web,,Payment,500.00,
10/02/2022,10/03/2022,Amazon.com*140JZ1EJ2,Shopping,Sale,-59.19,
10/02/2022,10/03/2022,AMZN Mktp US*147U09QD0,Shopping,Sale,-46.32,
10/02/2022,10/03/2022,Amazon.com*144428T62,Shopping,Sale,-58.42,
09/30/2022,10/02/2022,AMZN Mktp US*149CI5A31,Shopping,Sale,-42.33,
09/27/2022,09/28/2022,AMZN Mktp US*1U73I4B32,Shopping,Sale,-30.16,
09/26/2022,09/27/2022,Amazon.com*1U6M86640,Shopping,Sale,-55.18,
09/23/2022,09/25/2022,AMZN Mktp US*1U1L69P51,Shopping,Sale,-7.40,
09/24/2022,09/25/2022,Amazon.com*1U0HQ90B0,Shopping,Sale,-67.44,
09/23/2022,09/23/2022,AMZN Mktp US*1M2BU8WS2,Shopping,Sale,-41.73,
09/22/2022,09/22/2022,Amazon.com*1M1XQ7KY2,Shopping,Sale,-19.22,
09/19/2022,09/20/2022,AMZN Mktp US*1M5MO3XH2,Shopping,Sale,-32.31,
09/19/2022,09/20/2022,AMZN Mktp US*1M2YW6PK2,Shopping,Sale,-26.18,
09/20/2022,09/20/2022,AMZN Mktp US*1M76G7VP2,Shopping,Sale,-42.01,
09/19/2022,09/20/2022,SP POMPONS US,Shopping,Sale,-27.88,
09/14/2022,09/15/2022,COURSRA2LZZ5BFG2XPI21,Education,Sale,-49.00,
09/11/2022,09/12/2022,AMZN Mktp US*1F1FF2322,Shopping,Sale,-62.44,
09/10/2022,09/11/2022,CASEYS FOODS,Groceries,Sale,-20.97,
09/09/2022,09/11/2022,AMZ*Hulu LLC,Bills & Utilities,Sale,-6.99,
09/10/2022,09/11/2022,SP DEB PRESUTTO,Shopping,Sale,-434.00,
09/07/2022,09/08/2022,Amazon.com*1V53R5Q32,Shopping,Sale,-50.36,
09/07/2022,09/08/2022,AMZN Mktp US*1F4QO50L1,Shopping,Sale,-34.46,
09/06/2022,09/06/2022,AMZN Mktp US*1V75Z17K0,Shopping,Sale,-20.46,
09/04/2022,09/05/2022,AMZN Mktp US,Shopping,Return,94.76,
09/04/2022,09/05/2022,AMZN Mktp US,Shopping,Return,19.38,
09/04/2022,09/05/2022,Amazon.com,Shopping,Return,35.63,
09/03/2022,09/04/2022,Amazon.com*1V9CH5MV0,Shopping,Sale,-4.31,
09/02/2022,09/04/2022,Amazon.com*1V9E319C1,Shopping,Sale,-12.92,
09/02/2022,09/04/2022,Amazon Tips*1V6JI10N0,Shopping,Sale,-10.00,
09/03/2022,09/04/2022,Payment Thank You-Mobile,,Payment,1000.00,
09/04/2022,09/04/2022,AMZN Mktp US*RY2CR59C3,Shopping,Sale,-36.62,
09/01/2022,09/02/2022,Amazon.com*603UH7ZI3,Groceries,Sale,-295.78,
08/31/2022,09/01/2022,Amazon.com*1V5AA3QX1,Shopping,Sale,-27.46,
08/31/2022,09/01/2022,AMZN Mktp US*A22DW4363,Shopping,Sale,-13.91,
08/31/2022,09/01/2022,SP GORJANA,Shopping,Sale,-167.88,
08/31/2022,09/01/2022,AMZN Mktp US*1V1PN28W1,Shopping,Sale,-18.30,
08/30/2022,08/31/2022,AMZN Mktp US*YZ4LO56H3,Shopping,Sale,-134.68,
08/30/2022,08/31/2022,AMZN Mktp US*1V99G9M21,Shopping,Sale,-58.14,
08/29/2022,08/30/2022,Amazon.com*E41E95CZ3,Shopping,Sale,-192.87,
08/21/2022,08/22/2022,AMZN Mktp US*564OM4EQ3,Shopping,Sale,-12.91,
08/21/2022,08/22/2022,Amazon.com*293AN1PU3,Shopping,Sale,-30.26,
08/22/2022,08/22/2022,AMZN Mktp US*119CB1693,Shopping,Sale,-53.78,
08/22/2022,08/22/2022,AMZN Mktp US*EW7HX0243,Shopping,Sale,-16.11,
08/22/2022,08/22/2022,AMZN Mktp US*7S9OD4A13,Shopping,Sale,-31.11,
08/21/2022,08/22/2022,AMZN Mktp US*DD91041D3,Shopping,Sale,-27.54,
08/21/2022,08/22/2022,AMZN Mktp US*LN6B48HZ3,Shopping,Sale,-21.54,
08/21/2022,08/21/2022,Payment Thank You-Mobile,,Payment,1000.00,
08/21/2022,08/21/2022,Amazon.com*8M9OW25X3,Shopping,Sale,-35.63,
08/20/2022,08/21/2022,AMZN Mktp US*1I6B81A83,Shopping,Sale,-94.76,
08/21/2022,08/21/2022,Amazon.com*NG3XO4H93,Shopping,Sale,-18.29,
08/19/2022,08/19/2022,SP DIFF EYEWEAR,Health & Wellness,Sale,-119.00,
08/18/2022,08/18/2022,AMZN Mktp US*U06K93Z33,Shopping,Sale,-17.19,
08/18/2022,08/18/2022,AMZN Mktp US*NK5YB2RE3,Shopping,Sale,-53.82,
08/18/2022,08/18/2022,AMZN Mktp US*K641V8P83,Shopping,Sale,-55.41,
08/16/2022,08/17/2022,Amazon.com*4J47D0JW3,Shopping,Sale,-8.16,
08/17/2022,08/17/2022,AMZN Mktp US*T23K65M23,Shopping,Sale,-27.69,
08/16/2022,08/17/2022,Amazon.com*U71Y31MX3,Shopping,Sale,-11.87,
08/15/2022,08/16/2022,Amazon.com*N209A9P43,Shopping,Sale,-68.30,
08/16/2022,08/16/2022,Amazon.com*C895M8MX3,Shopping,Sale,-53.86,
08/15/2022,08/16/2022,Amazon.com*H19KD0683,Shopping,Sale,-113.93,
08/15/2022,08/16/2022,Amazon.com*364FZ2H53,Shopping,Sale,-14.85,
08/15/2022,08/16/2022,Amazon.com*1G0DB5U63,Shopping,Sale,-1131.32,
08/14/2022,08/15/2022,COURSRA2LZZ5BFG2XPI21,Education,Sale,-49.00,
08/13/2022,08/14/2022,Payment Thank You-Mobile,,Payment,500.00,
08/13/2022,08/14/2022,Payment Thank You-Mobile,,Payment,1000.00,
08/12/2022,08/12/2022,SP VUORI CLOTHING,Shopping,Sale,-96.60,
08/09/2022,08/10/2022,AMZN Mktp US*I607J1F13,Shopping,Sale,-32.31,
08/09/2022,08/10/2022,AMZ*Hulu LLC,Bills & Utilities,Sale,-6.99,
08/09/2022,08/10/2022,Amazon.com*GE90B9PQ3,Shopping,Sale,-17.83,
08/09/2022,08/09/2022,AMZN Mktp US*7G6EZ8D73,Shopping,Sale,-56.36,
08/08/2022,08/09/2022,Amazon.com*O65EK1WH3,Shopping,Sale,-116.77,
08/07/2022,08/08/2022,Amazon.com*FW7QR2IJ3,Shopping,Sale,-34.93,
08/03/2022,08/04/2022,Amazon.com*OK1R64YW3,Shopping,Sale,-65.31,
08/01/2022,08/02/2022,AMZN Mktp US*IL5HM0VQ3,Shopping,Sale,-113.28,
07/29/2022,07/31/2022,AMZN Mktp US*SL9T42MG3,Shopping,Sale,-42.30,
07/27/2022,07/27/2022,Payment Thank You - Web,,Payment,1000.00,
07/26/2022,07/27/2022,SP TODDLA,Shopping,Sale,-28.02,
07/26/2022,07/27/2022,AMZ*Protea Nutrition,Groceries,Sale,-55.70,
07/26/2022,07/27/2022,Amazon.com*H198M90D3,Shopping,Sale,-9.25,
07/26/2022,07/27/2022,AMZN Mktp US*I68YX8V13,Shopping,Sale,-61.82,
07/25/2022,07/26/2022,Amazon.com*NV1BW5IS3,Shopping,Sale,-68.68,
07/25/2022,07/26/2022,Fiverr,Personal,Sale,-35.23,
07/23/2022,07/24/2022,AMZN Mktp US*CR8PT3JG3,Shopping,Sale,-236.98,
07/24/2022,07/24/2022,AMZN Mktp US*DL9RE95C3,Shopping,Sale,-128.16,
07/21/2022,07/21/2022,Payment Thank You - Web,,Payment,1000.00,
07/19/2022,07/20/2022,Amazon.com*X38WU0ND3,Shopping,Sale,-12.37,
07/18/2022,07/19/2022,AMZN Mktp US*R445Z6LB3,Shopping,Sale,-29.80,
07/18/2022,07/18/2022,AMZN Mktp US*7L5I55WG3,Shopping,Sale,-26.93,
07/17/2022,07/18/2022,Amazon Tips*GN63S2LE3,Shopping,Sale,-10.00,
07/18/2022,07/18/2022,Amazon.com*2N2O52IS3,Shopping,Sale,-41.89,
07/18/2022,07/18/2022,AMZN Mktp US*ZR1EJ1MP3,Shopping,Sale,-23.65,
07/15/2022,07/17/2022,SP CUPSHE,Shopping,Sale,-71.97,
07/15/2022,07/17/2022,SP UPROOT LINT PRO,Shopping,Sale,-21.49,
07/16/2022,07/17/2022,Amazon.com*NJ9147RU3,Groceries,Sale,-296.37,
07/14/2022,07/15/2022,COURSRA2LZZ5BFG2XPI21,Education,Sale,-49.00,
07/14/2022,07/15/2022,AMZN Mktp US*T44DO08S3,Shopping,Sale,-90.72,
07/11/2022,07/12/2022,Amazon.com*4681H1XM3,Shopping,Sale,-30.21,
07/11/2022,07/12/2022,SP PISH POSH BABY MA,Shopping,Sale,-199.90,
07/10/2022,07/11/2022,Amazon.com*SA4940RO3,Shopping,Sale,-39.67,
07/10/2022,07/11/2022,AMZN Mktp US*JO6RF9PX3,Shopping,Sale,-48.95,
07/10/2022,07/11/2022,Amazon.com*BE6FQ7S13,Shopping,Sale,-14.00,
07/10/2022,07/11/2022,Amazon.com*6H7E91JH3,Shopping,Sale,-48.36,
07/09/2022,07/10/2022,AMZ*Hulu LLC,Bills & Utilities,Sale,-6.99,
07/08/2022,07/10/2022,Amazon.com*OV2JB6Y33,Shopping,Sale,-63.21,
07/05/2022,07/06/2022,AMZN Mktp US*NI5RL8XH3,Shopping,Sale,-22.44,
07/05/2022,07/06/2022,Amazon.com*D21JG0ES3,Shopping,Sale,-15.38,
07/05/2022,07/06/2022,Amazon.com*8528B9WA3,Shopping,Sale,-12.15,
07/05/2022,07/06/2022,AMZN Mktp US*C54W15QF3,Shopping,Sale,-16.15,
07/05/2022,07/06/2022,Amazon.com*6V8BB7S23,Shopping,Sale,-34.64,
07/04/2022,07/04/2022,Amazon.com*0Y28320T3,Shopping,Sale,-15.25,
07/02/2022,07/03/2022,AMZN Mktp US*JZ9R23QJ3,Shopping,Sale,-28.00,
07/01/2022,07/03/2022,AMZN Mktp US*YW37P5NM3,Shopping,Sale,-30.16,
07/02/2022,07/03/2022,AMZN Mktp US*567N37K13,Shopping,Sale,-34.39,
07/02/2022,07/03/2022,AMZN Mktp US*7M2VY6IH3,Shopping,Sale,-36.62,
07/02/2022,07/03/2022,AMZN Mktp US*E93YS8RW3,Shopping,Sale,-12.58,
06/30/2022,07/01/2022,Amazon.com*K00DU2YU3,Shopping,Sale,-21.38,
06/30/2022,07/01/2022,AMZN Mktp US*1D87F1J31,Shopping,Sale,-37.70,
06/30/2022,07/01/2022,AMZN Mktp US*JR2VN6BG3,Shopping,Sale,-34.41,
06/30/2022,07/01/2022,AMZN Mktp US*TG3XG5FA3,Shopping,Sale,-40.95,
06/29/2022,06/30/2022,AMZN Mktp US*7H3YF7BQ3,Shopping,Sale,-22.62,
06/29/2022,06/30/2022,Amazon.com*OK8RW4VH3,Shopping,Sale,-157.86,
06/28/2022,06/29/2022,AMZN Mktp US*128SZ9JB3,Shopping,Sale,-6.99,
06/28/2022,06/29/2022,AMZN Mktp US*RI8PM5AZ3,Shopping,Sale,-62.48,
06/29/2022,06/29/2022,AMZN Mktp US*ZY0WF3DK3,Shopping,Sale,-10.75,
06/28/2022,06/28/2022,SP TANCEUTICALS,Shopping,Sale,-61.80,
06/27/2022,06/28/2022,AMZN Mktp US*XL76V4VA3,Shopping,Sale,-76.37,
06/26/2022,06/27/2022,AMZ*Protea Nutrition,Groceries,Sale,-55.70,
06/22/2022,06/22/2022,Payment Thank You - Web,,Payment,2000.00,
06/20/2022,06/21/2022,AMZN Mktp US,Shopping,Return,19.16,
06/20/2022,06/21/2022,AMZN Mktp US,Shopping,Return,19.16,
06/20/2022,06/21/2022,AMZN Mktp US,Shopping,Return,19.16,
06/20/2022,06/21/2022,AMZN Mktp US*M78IZ19K3,Shopping,Sale,-47.36,
06/21/2022,06/21/2022,Amazon.com*PV25T8HU3,Shopping,Sale,-13.96,
06/21/2022,06/21/2022,AMZN Mktp US*UF6E70IA3,Shopping,Sale,-13.98,
06/19/2022,06/20/2022,Amazon.com*WU6I67583,Groceries,Sale,-333.58,
06/20/2022,06/20/2022,AMZN Mktp US*3P9926DC3,Shopping,Sale,-57.48,
06/20/2022,06/20/2022,AMZN Mktp US*WW1WF6MN3,Shopping,Sale,-49.52,
06/20/2022,06/20/2022,AMZN Mktp US*1J33M57S3,Shopping,Sale,-29.08,
06/20/2022,06/20/2022,Amazon.com*AG09T8BF3,Shopping,Sale,-130.20,
06/17/2022,06/19/2022,AMZN Mktp US*4U7XY8TY3,Shopping,Sale,-14.54,
06/17/2022,06/19/2022,AMZN Mktp US*369TV2WV3,Shopping,Sale,-184.94,
06/18/2022,06/19/2022,AMZN Mktp US*Q77FU78X3,Shopping,Sale,-39.53,
06/18/2022,06/19/2022,AMZN Mktp US*856KT68I3,Shopping,Sale,-30.16,
06/19/2022,06/19/2022,AMZN Mktp US*WB4S996B3,Shopping,Sale,-29.84,
06/17/2022,06/17/2022,AMZN Mktp US*E33KP2YP3,Shopping,Sale,-34.41,
06/17/2022,06/17/2022,AMZN Mktp US*X35IC93B3,Shopping,Sale,-177.75,
06/13/2022,06/14/2022,Amazon Tips*VD1V50HB3,Shopping,Sale,-10.00,
06/13/2022,06/13/2022,Payment Thank You - Web,,Payment,700.00,
06/12/2022,06/13/2022,AMZN Mktp US*CH54M2L93,Shopping,Sale,-51.17,
06/12/2022,06/13/2022,Amazon.com*ZZ5KN1UL3,Groceries,Sale,-307.32,
06/11/2022,06/12/2022,AMZN Mktp US*E93MN19E3,Shopping,Sale,-53.98,
06/11/2022,06/12/2022,AMZN Mktp US*EX2KA54K3,Shopping,Sale,-42.72,
06/12/2022,06/12/2022,Prime Video*UA9GJ0Y73,Shopping,Sale,-5.99,
